fid,date,month,accident_year,day_of_week,time,light_conditions,weather_conditions,accident_severity
11124,8,12,2023,6,14.36666667,1,1,2
11125,31,12,2023,1,10,1,2,3
11126,27,2,2023,2,13.75,1,9,3
11127,16,6,2023,6,19.25,1,1,2
11128,4,1,2023,4,7.9,1,1,3
11129,4,1,2023,4,13.33333333,1,1,3
11130,5,1,2023,5,22.21666667,4,1,3
11131,6,1,2023,6,6.166666667,7,4,2
11132,6,1,2023,6,20.8,4,1,2
11133,9,1,2023,2,8.05,1,1,3
11134,9,1,2023,2,12.33333333,1,1,3
11135,11,1,2023,4,10.33333333,1,2,3
11136,10,1,2023,3,9.833333333,1,2,2
11137,6,1,2023,6,15,1,1,3
11138,12,1,2023,5,19,4,9,3
11139,13,1,2023,6,16.01666667,4,1,3
11140,14,1,2023,7,1.583333333,4,2,3
11141,12,1,2023,5,15.33333333,1,1,3
11142,14,1,2023,7,16.25,1,1,1
11143,14,1,2023,7,19.66666667,4,1,3
11144,15,1,2023,1,11.13333333,1,1,3
11145,15,1,2023,1,17,1,1,3
11146,16,1,2023,2,15.91666667,1,1,3
11147,17,1,2023,3,16.33333333,1,1,3
11148,17,1,2023,3,15,1,1,3
11149,18,1,2023,4,17.6,4,8,3
11150,18,1,2023,4,17.33333333,4,1,2
11151,18,1,2023,4,17.05,4,1,3
11152,19,1,2023,5,12.66666667,1,1,3
11153,19,1,2023,5,18.5,4,1,3
11154,21,1,2023,7,18.66666667,4,1,3
11155,19,1,2023,5,8.083333333,4,1,3
11156,18,1,2023,4,17.5,4,1,3
11157,23,1,2023,2,15.05,1,1,2
11158,17,1,2023,3,15.08333333,1,1,3
11159,15,1,2023,1,23,7,9,3
11160,23,1,2023,2,10.5,1,9,2
11161,27,1,2023,6,13.15,1,1,2
11162,27,1,2023,6,17.16666667,4,1,3
11163,28,1,2023,7,22.56666667,4,1,3
11164,29,1,2023,1,10.35,1,1,3
11165,29,1,2023,1,11.41666667,1,1,3
11166,26,1,2023,5,17.75,4,9,3
11167,31,1,2023,3,12.25,1,1,3
11168,31,1,2023,3,23.13333333,4,1,3
11169,31,1,2023,3,21.25,4,1,3
11170,1,2,2023,4,14.16666667,1,1,3
11171,1,2,2023,4,18.25,4,1,2
11172,1,2,2023,4,19.36666667,4,1,3
11173,2,2,2023,5,6.783333333,1,1,3
11174,26,1,2023,5,15.75,1,1,3
11175,2,2,2023,5,12,1,1,3
11176,2,2,2023,5,7.75,1,1,3
11177,2,2,2023,5,15.5,1,1,3
11178,3,2,2023,6,17.61666667,4,1,2
11179,3,2,2023,6,21.75,4,1,3
11180,2,2,2023,5,7,4,8,3
11181,4,2,2023,7,15.71666667,1,1,2
11182,4,2,2023,7,17.98333333,1,1,2
11183,5,2,2023,1,18.5,4,1,3
11184,7,2,2023,3,8.583333333,1,1,3
11185,7,2,2023,3,13.83333333,1,8,3
11186,5,2,2023,1,13.13333333,1,1,3
11187,2,2,2023,5,18.5,4,1,3
11188,7,2,2023,3,22.66666667,4,1,2
11189,7,2,2023,3,16.43333333,1,1,3
11190,9,2,2023,5,19.15,4,1,2
11191,10,2,2023,6,10.16666667,1,1,3
11192,11,2,2023,7,18.18333333,4,1,3
11193,12,2,2023,1,15,1,1,3
11194,13,2,2023,2,8.75,1,1,3
11195,28,1,2023,7,14.51666667,1,1,3
11196,14,2,2023,3,13.78333333,1,1,3
11197,13,2,2023,2,21.66666667,4,1,3
11198,15,2,2023,4,8.5,1,1,3
11199,16,2,2023,5,16.16666667,1,1,3
11200,17,2,2023,6,11.75,1,1,3
11201,17,2,2023,6,14.66666667,1,1,3
11202,17,2,2023,6,16.75,5,1,3
11203,18,2,2023,7,18.75,4,1,3
11204,20,2,2023,2,0.666666667,4,1,3
11205,20,2,2023,2,14.41666667,1,9,3
11206,20,2,2023,2,12.83333333,1,1,2
11207,23,2,2023,5,10.81666667,1,1,3
11208,25,2,2023,7,10.21666667,1,1,3
11209,25,2,2023,7,17.71666667,4,1,2
11210,25,2,2023,7,22.16666667,4,1,3
11211,26,2,2023,1,18.96666667,4,9,3
11212,28,2,2023,3,6.7,1,1,3
11213,28,2,2023,3,14.78333333,1,1,3
11214,24,2,2023,6,13,1,1,3
11215,28,2,2023,3,16.66666667,1,1,2
11216,1,3,2023,4,15.83333333,1,1,3
11217,27,2,2023,2,3.833333333,7,9,3
11218,21,2,2023,3,15.03333333,1,4,3
11219,2,3,2023,5,12.66666667,1,1,2
11220,3,3,2023,6,17.58333333,5,8,3
11221,4,3,2023,7,17.63333333,1,1,3
11222,4,3,2023,7,16.5,1,1,3
11223,5,3,2023,1,11.66666667,1,1,3
11224,5,3,2023,1,14.16666667,1,1,3
11225,2,3,2023,5,18.16666667,4,1,3
11226,6,3,2023,2,10.5,1,2,3
11227,7,3,2023,3,18,4,4,3
11228,7,3,2023,3,22.25,4,1,3
11229,8,3,2023,4,21.6,4,2,3
11230,9,3,2023,5,9.5,1,2,3
11231,10,3,2023,6,8.833333333,1,5,3
11232,10,3,2023,6,21.91666667,4,8,3
11233,11,3,2023,7,12.86666667,1,1,3
11234,11,3,2023,7,21.58333333,4,1,3
11235,11,3,2023,7,20.9,4,1,2
11236,12,3,2023,1,4,4,2,3
11237,11,3,2023,7,20.16666667,4,2,3
11238,14,3,2023,3,7.75,1,2,3
11239,14,3,2023,3,9.416666667,1,2,3
11240,7,1,2023,7,18.16666667,4,2,3
11241,15,3,2023,4,9.9,1,1,3
11242,24,1,2023,3,17.08333333,4,9,3
11243,14,3,2023,3,19.75,7,2,3
11244,17,3,2023,6,13.33333333,1,1,3
11245,18,3,2023,7,8.5,1,2,3
11246,18,3,2023,7,19.96666667,4,1,3
11247,19,3,2023,1,13,1,1,3
11248,21,3,2023,3,7.333333333,1,1,3
11249,21,3,2023,3,12.75,1,1,3
11250,21,3,2023,3,17.91666667,1,1,3
11251,21,3,2023,3,23.5,4,1,3
11252,22,3,2023,4,8.3,1,2,2
11253,22,3,2023,4,14.15,1,8,2
11254,24,3,2023,6,17.66666667,1,1,3
11255,26,3,2023,1,5.883333333,4,2,3
11256,27,3,2023,2,7.75,1,1,3
11257,27,3,2023,2,9.25,1,1,3
11258,27,3,2023,2,16.5,1,1,3
11259,27,3,2023,2,18.45,1,1,2
11260,23,3,2023,5,10.5,1,1,2
11261,28,3,2023,3,7.533333333,1,2,3
11262,28,3,2023,3,13.58333333,1,1,3
11263,28,3,2023,3,13.16666667,1,2,3
11264,29,3,2023,4,13.16666667,1,1,3
11265,29,3,2023,4,22.66666667,4,1,3
11266,31,3,2023,6,19.98333333,4,2,3
11267,30,3,2023,5,20.66666667,4,2,3
11268,2,4,2023,1,17.58333333,1,1,2
11269,2,4,2023,1,23.75,4,8,3
11270,3,4,2023,2,14.33333333,1,1,3
11271,29,3,2023,4,20.63333333,4,1,3
11272,4,4,2023,3,19.91666667,4,1,2
11273,2,4,2023,1,18.5,1,9,3
11274,5,4,2023,4,20.83333333,4,2,2
11275,5,4,2023,4,21.96666667,4,8,2
11276,7,4,2023,6,3.983333333,4,1,3
11277,10,4,2023,2,12.75,1,1,2
11278,4,4,2023,3,7.166666667,1,1,3
11279,11,4,2023,3,18.75,1,2,3
11280,5,4,2023,4,20.25,4,2,3
11281,3,4,2023,2,17.25,1,1,3
11282,13,4,2023,5,16.58333333,1,4,3
11283,14,4,2023,6,23.66666667,4,2,3
11284,15,4,2023,7,10.08333333,1,1,3
11285,11,4,2023,3,23.8,4,2,3
11286,15,4,2023,7,23.83333333,4,1,3
11287,16,4,2023,1,17.33333333,1,1,2
11288,15,4,2023,7,17.28333333,1,8,3
11289,20,4,2023,5,22.91666667,4,1,3
11290,21,4,2023,6,12.31666667,1,2,3
11291,21,4,2023,6,9,1,1,3
11292,20,4,2023,5,19.25,1,1,3
11293,21,4,2023,6,12.03333333,1,1,3
11294,22,4,2023,7,4.75,4,1,3
11295,22,4,2023,7,11.5,1,1,3
11296,20,4,2023,5,15.28333333,1,9,3
11297,25,4,2023,3,17.83333333,1,1,3
11298,25,4,2023,3,17.83333333,1,1,3
11299,26,4,2023,4,5,1,8,3
11300,27,4,2023,5,18.83333333,4,2,3
11301,29,4,2023,7,14.16666667,1,1,3
11302,29,4,2023,7,23.83333333,4,1,3
11303,30,4,2023,1,14.25,1,1,3
11304,1,5,2023,2,3.616666667,4,1,3
11305,28,4,2023,6,8,1,1,3
11306,2,5,2023,3,13.11666667,1,1,3
11307,2,5,2023,3,19.58333333,1,1,3
11308,4,5,2023,5,8.666666667,1,1,3
11309,22,4,2023,7,16,1,1,2
11310,4,5,2023,5,7.7,1,1,3
11311,4,5,2023,5,19.16666667,1,1,3
11312,5,5,2023,6,7.25,1,1,2
11313,5,5,2023,6,7.816666667,1,1,3
11314,7,5,2023,1,2.666666667,4,1,3
11315,7,5,2023,1,10.85,1,1,3
11316,7,5,2023,1,10.75,1,1,3
11317,28,4,2023,6,14,1,1,3
11318,7,5,2023,1,14.45,1,1,2
11319,10,5,2023,4,18.83333333,1,2,3
11320,28,4,2023,6,23,4,9,3
11321,12,5,2023,6,21.53333333,4,1,3
11322,14,5,2023,1,2.833333333,4,1,3
11323,12,5,2023,6,10.91666667,1,1,3
11324,16,5,2023,3,8.483333333,1,1,3
11325,16,5,2023,3,11.41666667,1,1,3
11326,16,5,2023,3,12.55,1,1,3
11327,6,5,2023,7,19.08333333,1,2,3
11328,17,5,2023,4,16.1,1,1,2
11329,17,5,2023,4,10.25,1,1,3
11330,18,5,2023,5,14.46666667,1,9,3
11331,19,5,2023,6,13.43333333,1,1,3
11332,20,5,2023,7,13,1,1,3
11333,22,5,2023,2,15.5,1,8,3
11334,22,5,2023,2,21.33333333,4,1,3
11335,24,5,2023,4,13.05,1,1,3
11336,23,5,2023,3,16.56666667,1,1,3
11337,25,5,2023,5,9.333333333,1,1,3
11338,27,5,2023,7,13.65,1,1,2
11339,27,5,2023,7,17.41666667,1,1,3
11340,27,5,2023,7,22.96666667,4,1,2
11341,26,5,2023,6,16.76666667,1,1,3
11342,29,5,2023,2,10.91666667,1,1,3
11343,23,5,2023,3,8.933333333,1,9,3
11344,30,5,2023,3,14.5,1,1,3
11345,31,5,2023,4,12.8,1,1,3
11346,1,6,2023,5,16,1,1,3
11347,1,6,2023,5,19.41666667,1,1,3
11348,18,4,2023,3,16.5,1,1,3
11349,2,6,2023,6,10.5,1,8,3
11350,3,6,2023,7,18.66666667,1,1,3
11351,4,6,2023,1,16.41666667,1,1,3
11352,4,6,2023,1,16.35,1,1,3
11353,5,6,2023,2,16,1,1,3
11354,21,4,2023,6,17.25,1,1,3
11355,6,6,2023,3,17.5,1,1,3
11356,7,6,2023,4,20.5,4,1,2
11357,9,6,2023,6,2.25,4,1,1
11358,9,6,2023,6,8.833333333,1,8,3
11359,9,6,2023,6,17.25,1,1,2
11360,10,6,2023,7,19.11666667,1,1,3
11361,9,6,2023,6,22.16666667,4,1,3
11362,8,6,2023,5,13.25,1,1,3
11363,12,6,2023,2,0.5,4,1,3
11364,13,6,2023,3,18.56666667,1,1,3
11365,13,6,2023,3,18.15,1,1,2
11366,13,6,2023,3,22,4,8,3
11367,14,6,2023,4,9.333333333,1,1,3
11368,14,6,2023,4,16.25,1,8,3
11369,14,6,2023,4,16.41666667,1,1,2
11370,14,6,2023,4,19.11666667,1,1,3
11371,15,6,2023,5,9,1,8,3
11372,15,6,2023,5,8.333333333,1,1,3
11373,16,6,2023,6,14.08333333,1,1,3
11374,16,6,2023,6,18.16666667,1,1,3
11375,17,6,2023,7,12.66666667,1,9,3
11376,17,6,2023,7,10.38333333,1,1,3
11377,18,6,2023,1,15.4,1,1,3
11378,18,6,2023,1,18.08333333,1,2,3
11379,19,6,2023,2,7.833333333,1,1,3
11380,18,6,2023,1,1.5,7,9,3
11381,19,6,2023,2,8.25,1,1,2
11382,19,6,2023,2,3,4,1,3
11383,18,6,2023,1,17,1,1,3
11384,20,6,2023,3,6.75,1,2,3
11385,20,6,2023,3,13.76666667,1,1,3
11386,20,6,2023,3,8.833333333,1,1,3
11387,21,6,2023,4,16,1,1,3
11388,21,6,2023,4,15.76666667,1,1,2
11389,22,6,2023,5,19.38333333,1,1,2
11390,23,6,2023,6,18,1,1,3
11391,23,6,2023,6,11.5,4,1,2
11392,23,6,2023,6,15.25,1,1,3
11393,24,6,2023,7,15.46666667,1,1,3
11394,24,6,2023,7,19.2,1,1,3
11395,24,6,2023,7,23.91666667,4,1,3
11396,23,6,2023,6,12.91666667,1,9,3
11397,18,6,2023,1,4.4,4,1,3
11398,26,6,2023,2,16.83333333,1,1,3
11399,27,6,2023,3,8.433333333,1,1,3
11400,28,6,2023,4,7.416666667,1,9,3
11401,27,6,2023,3,7.583333333,1,8,3
11402,30,6,2023,6,3,4,1,3
11403,30,6,2023,6,11.26666667,1,1,3
11404,28,6,2023,4,10,1,9,3
11405,1,7,2023,7,12.56666667,1,1,3
11406,30,6,2023,6,10.16666667,1,1,3
11407,1,7,2023,7,23.46666667,4,1,3
11408,2,7,2023,1,17.25,1,1,3
11409,3,7,2023,2,0.25,4,1,3
11410,3,7,2023,2,6.666666667,1,1,3
11411,3,7,2023,2,18.73333333,1,1,3
11412,15,6,2023,5,8.916666667,1,1,3
11413,2,7,2023,1,9.216666667,1,9,3
11414,5,7,2023,4,10.83333333,1,1,2
11415,5,7,2023,4,14.66666667,1,9,3
11416,6,7,2023,5,8.566666667,1,1,3
11417,4,7,2023,3,21.16666667,4,2,3
11418,7,7,2023,6,0.116666667,4,1,3
11419,9,7,2023,1,15.25,1,1,3
11420,9,7,2023,1,19,1,1,3
11421,10,7,2023,2,13.66666667,1,1,3
11422,11,7,2023,3,20.5,1,1,3
11423,12,7,2023,4,0.016666667,4,1,2
11424,12,7,2023,4,17.45,1,1,3
11425,12,7,2023,4,15.16666667,1,1,3
11426,12,7,2023,4,22.4,4,1,3
11427,13,7,2023,5,16.33333333,1,2,3
11428,13,7,2023,5,23.96666667,4,1,3
11429,8,7,2023,7,14.5,1,2,3
11430,15,7,2023,7,0.333333333,4,1,3
11431,15,7,2023,7,11.65,1,1,3
11432,15,7,2023,7,10.7,1,1,3
11433,16,7,2023,1,23.06666667,4,2,3
11434,14,7,2023,6,22.5,4,1,3
11435,16,7,2023,1,11.15,1,1,3
11436,17,7,2023,2,15.83333333,1,1,3
11437,17,7,2023,2,23.33333333,4,1,3
11438,21,7,2023,6,0.133333333,4,1,2
11439,22,7,2023,7,12.75,1,2,3
11440,22,7,2023,7,18.5,1,2,3
11441,16,7,2023,1,13.5,1,1,3
11442,22,7,2023,7,20.25,1,1,3
11443,24,7,2023,2,10.75,1,1,3
11444,17,7,2023,2,20.5,1,9,3
11445,24,7,2023,2,18.46666667,1,1,3
11446,24,7,2023,2,19.28333333,1,9,3
11447,28,7,2023,6,11.66666667,1,1,3
11448,29,7,2023,7,18.93333333,1,1,3
11449,30,7,2023,1,17,1,2,3
11450,31,7,2023,2,13.26666667,1,1,3
11451,31,7,2023,2,18.16666667,1,1,2
11452,1,8,2023,3,0.166666667,4,1,3
11453,3,8,2023,5,17.08333333,1,1,3
11454,5,8,2023,7,17.75,1,2,3
11455,5,8,2023,7,13.08333333,1,2,3
11456,6,8,2023,1,12,1,1,3
11457,5,8,2023,7,17.91666667,1,8,3
11458,7,8,2023,2,15.41666667,1,1,3
11459,7,8,2023,2,16.25,1,8,3
11460,8,8,2023,3,6.683333333,1,1,3
11461,9,8,2023,4,14.83333333,1,1,3
11462,9,8,2023,4,20.26666667,1,1,3
11463,9,8,2023,4,19.13333333,1,1,3
11464,5,8,2023,7,8.5,1,9,3
11465,10,8,2023,5,15.5,1,1,3
11466,8,8,2023,3,7.333333333,1,8,2
11467,11,8,2023,6,0.45,4,1,3
11468,11,8,2023,6,22.75,4,1,3
11469,11,8,2023,6,19.5,1,1,3
11470,13,8,2023,1,14.61666667,1,1,2
11471,15,8,2023,3,7.666666667,1,1,2
11472,12,8,2023,7,14.98333333,1,1,3
11473,11,8,2023,6,10.41666667,1,1,3
11474,16,8,2023,4,20.08333333,1,1,3
11475,17,8,2023,5,17.25,1,1,3
11476,15,8,2023,3,17.5,1,9,3
11477,18,8,2023,6,13.96666667,1,1,3
11478,15,8,2023,3,7.333333333,1,1,3
11479,18,8,2023,6,22.31666667,4,9,2
11480,19,8,2023,7,4.133333333,4,1,2
11481,19,8,2023,7,19.66666667,1,1,3
11482,21,8,2023,2,4.666666667,4,1,3
11483,21,8,2023,2,12.08333333,1,1,2
11484,20,8,2023,1,18.41666667,1,1,3
11485,21,8,2023,2,16.75,1,1,3
11486,21,8,2023,2,12.83333333,1,1,3
11487,22,8,2023,3,17.23333333,1,1,3
11488,23,8,2023,4,7,1,1,3
11489,25,7,2023,3,15,1,1,3
11490,25,8,2023,6,18.5,1,1,3
11491,25,8,2023,6,16.75,1,1,3
11492,25,8,2023,6,13.25,1,1,3
11493,26,8,2023,7,15.91666667,1,1,3
11494,27,8,2023,1,10.41666667,1,1,2
11495,25,8,2023,6,8.25,1,1,3
11496,29,8,2023,3,18.58333333,4,1,3
11497,30,8,2023,4,17.2,1,1,3
11498,30,8,2023,4,16.08333333,1,1,3
11499,30,8,2023,4,16.83333333,1,1,3
11500,30,8,2023,4,19.3,1,1,3
11501,30,8,2023,4,19.75,1,9,3
11502,31,8,2023,5,18.33333333,1,1,3
11503,1,9,2023,6,15,1,1,3
11504,3,9,2023,1,18.66666667,4,1,3
11505,4,9,2023,2,7.666666667,1,7,3
11506,5,9,2023,3,9.5,1,1,3
11507,5,9,2023,3,19.83333333,4,1,2
11508,5,9,2023,3,17.08333333,1,1,2
11509,6,9,2023,4,9.916666667,1,1,3
11510,7,9,2023,5,5.966666667,1,1,3
11511,7,9,2023,5,10.08333333,1,1,2
11512,7,9,2023,5,14.1,1,1,3
11513,7,9,2023,5,18,1,1,3
11514,9,9,2023,7,5.683333333,4,1,3
11515,9,9,2023,7,18.16666667,1,1,3
11516,2,7,2023,1,3.933333333,7,1,2
11517,10,9,2023,1,20.38333333,4,1,3
11518,11,9,2023,2,16.83333333,1,1,3
11519,12,9,2023,3,22.08333333,4,1,3
11520,12,9,2023,3,17.83333333,1,5,3
11521,14,9,2023,5,13.33333333,1,1,3
11522,14,9,2023,5,14.1,1,1,3
11523,11,9,2023,2,15.21666667,1,8,3
11524,15,9,2023,6,8.833333333,1,1,2
11525,15,9,2023,6,16.33333333,1,1,2
11526,16,9,2023,7,8.75,1,1,3
11527,18,9,2023,2,8.666666667,1,1,2
11528,18,9,2023,2,18.91666667,1,9,3
11529,18,9,2023,2,23.5,5,4,3
11530,19,9,2023,3,10,1,4,2
11531,20,9,2023,4,16.83333333,1,2,3
11532,21,9,2023,5,8,1,1,2
11533,21,9,2023,5,18.43333333,1,1,3
11534,22,9,2023,6,9.5,1,9,3
11535,22,9,2023,6,9.666666667,1,1,3
11536,20,9,2023,4,8.416666667,1,2,3
11537,23,9,2023,7,14.16666667,1,1,3
11538,24,9,2023,1,17.16666667,1,1,2
11539,25,9,2023,2,8.866666667,1,1,3
11540,25,9,2023,2,6.583333333,1,1,3
11541,26,9,2023,3,2,4,8,3
11542,26,9,2023,3,8.616666667,1,1,3
11543,26,9,2023,3,21.75,4,1,2
11544,24,9,2023,1,22.75,7,9,3
11545,27,9,2023,4,12.08333333,1,1,3
11546,23,9,2023,7,16.75,1,1,3
11547,27,9,2023,4,15.26666667,1,1,3
11548,18,9,2023,2,19.5,4,1,3
11549,27,9,2023,4,16.58333333,1,1,3
11550,27,9,2023,4,20.08333333,4,1,2
11551,28,9,2023,5,8,1,1,3
11552,30,9,2023,7,11.83333333,1,1,3
11553,1,10,2023,1,12.38333333,1,1,2
11554,1,10,2023,1,11,1,1,3
11555,1,10,2023,1,20.88333333,4,1,3
11556,24,9,2023,1,13.58333333,1,8,3
11557,3,10,2023,3,14.15,1,1,3
11558,4,10,2023,4,8.5,1,1,3
11559,4,10,2023,4,9.466666667,1,1,3
11560,4,10,2023,4,7.75,1,1,3
11561,5,10,2023,5,9.666666667,1,1,3
11562,5,10,2023,5,15.66666667,1,1,3
11563,5,10,2023,5,20,4,1,3
11564,5,10,2023,5,23.66666667,4,1,3
11565,6,10,2023,6,14.1,1,1,3
11566,6,10,2023,6,17.83333333,1,1,2
11567,4,10,2023,4,9.666666667,4,1,3
11568,6,10,2023,6,23.5,4,1,3
11569,9,10,2023,2,4,4,1,3
11570,5,10,2023,5,6.85,1,1,3
11571,9,10,2023,2,18,1,1,3
11572,10,10,2023,3,7.416666667,1,1,3
11573,11,10,2023,4,16.56666667,1,1,2
11574,11,10,2023,4,15.08333333,1,1,3
11575,13,10,2023,6,8.5,1,1,3
11576,13,10,2023,6,16.26666667,1,1,3
11577,13,10,2023,6,19,4,2,3
11578,12,10,2023,5,7.333333333,1,2,3
11579,15,10,2023,1,14.21666667,1,1,3
11580,13,10,2023,6,19.83333333,4,2,3
11581,16,10,2023,2,19.05,4,1,3
11582,17,10,2023,3,8.5,1,1,2
11583,10,10,2023,3,8.366666667,1,1,2
11584,19,10,2023,5,16.31666667,1,1,3
11585,20,10,2023,6,9.233333333,1,1,3
11586,20,10,2023,6,12.86666667,1,1,3
11587,20,10,2023,6,6.9,7,9,3
11588,22,10,2023,1,13.5,1,8,3
11589,22,10,2023,1,19.86666667,5,1,3
11590,24,10,2023,3,16,1,1,3
11591,23,10,2023,2,6.5,4,1,3
11592,25,10,2023,4,9.333333333,1,1,3
11593,25,10,2023,4,17.08333333,1,1,3
11594,27,10,2023,6,16,1,9,3
11595,24,10,2023,3,18.88333333,4,1,3
11596,28,10,2023,7,16.31666667,1,9,3
11597,28,10,2023,7,18.5,4,1,3
11598,29,10,2023,1,13.23333333,1,2,3
11599,29,10,2023,1,17.15,4,2,3
11600,30,10,2023,2,9.416666667,1,2,3
11601,10,10,2023,3,13.45,1,1,3
11602,30,10,2023,2,20.25,7,9,3
11603,1,11,2023,4,22.43333333,4,2,3
11604,31,10,2023,3,7.583333333,1,1,2
11605,2,11,2023,5,15.08333333,1,1,3
11606,3,11,2023,6,20,4,2,3
11607,4,11,2023,7,5.066666667,4,2,3
11608,4,11,2023,7,11.91666667,1,1,3
11609,21,10,2023,7,4.95,4,9,3
11610,5,11,2023,1,15.33333333,1,1,3
11611,3,11,2023,6,3.666666667,4,9,2
11612,18,10,2023,4,20.5,4,9,3
11613,6,11,2023,2,18.56666667,1,1,3
11614,7,11,2023,3,2.316666667,4,1,3
11615,8,11,2023,4,7.333333333,1,2,2
11616,8,11,2023,4,18.66666667,4,1,2
11617,8,11,2023,4,14.41666667,1,5,3
11618,10,11,2023,6,17.21666667,4,1,3
11619,9,11,2023,5,7.333333333,1,2,2
11620,11,11,2023,7,17.75,4,1,3
11621,13,11,2023,2,16.41666667,4,1,2
11622,14,11,2023,3,12.33333333,1,2,3
11623,14,11,2023,3,16.5,4,2,3
11624,14,11,2023,3,5.166666667,4,1,3
11625,15,11,2023,4,9.5,1,1,3
11626,16,11,2023,5,8.5,1,8,3
11627,16,11,2023,5,18.6,4,2,3
11628,16,11,2023,5,19,4,1,3
11629,17,11,2023,6,10.5,1,1,2
11630,18,11,2023,7,21,4,1,3
11631,19,11,2023,1,15.78333333,1,8,3
11632,16,11,2023,5,17.33333333,4,2,3
11633,20,11,2023,2,2.166666667,4,1,3
11634,20,11,2023,2,7.883333333,1,1,3
11635,21,11,2023,3,12.75,1,2,3
11636,16,11,2023,5,18,4,8,3
11637,22,11,2023,4,5.45,4,8,2
11638,22,11,2023,4,12.5,1,1,3
11639,22,11,2023,4,12.75,1,1,3
11640,13,11,2023,2,15.31666667,7,9,3
11641,24,11,2023,6,17.25,4,1,3
11642,24,11,2023,6,23.58333333,4,1,2
11643,26,11,2023,1,18.11666667,7,2,3
11644,27,11,2023,2,16.58333333,4,2,3
11645,25,11,2023,7,22,4,9,3
11646,28,11,2023,3,11.5,1,1,3
11647,28,11,2023,3,20.5,4,1,3
11648,27,11,2023,2,13.5,1,1,3
11649,30,11,2023,5,13.5,1,1,3
11650,30,11,2023,5,18,4,1,3
11651,30,11,2023,5,22.85,4,1,3
11652,1,12,2023,6,16.43333333,4,1,3
11653,5,12,2023,3,14,1,1,2
11654,5,12,2023,3,17.46666667,4,1,2
11655,6,12,2023,4,16.25,4,7,2
11656,6,12,2023,4,22.75,4,1,3
11657,6,12,2023,4,21.16666667,4,1,2
11658,6,12,2023,4,18,4,1,3
11659,7,12,2023,5,8.183333333,1,1,3
11660,8,12,2023,6,16.76666667,4,1,3
11661,10,12,2023,1,19.33333333,4,1,3
11662,13,12,2023,4,9.533333333,1,2,3
11663,13,12,2023,4,18.41666667,4,2,3
11664,15,12,2023,6,10.5,1,1,3
11665,15,12,2023,6,20.53333333,4,1,3
11666,15,12,2023,6,7.416666667,4,9,3
11667,16,12,2023,7,18.15,6,1,2
11668,16,12,2023,7,17.25,4,8,3
11669,16,12,2023,7,19.25,4,1,3
11670,17,12,2023,1,18.75,4,9,3
11671,14,12,2023,5,18.16666667,4,1,3
11672,11,12,2023,2,5,4,1,3
11673,18,12,2023,2,15.33333333,1,1,3
11674,18,12,2023,2,13,1,1,3
11675,19,12,2023,3,19.55,4,1,3
11676,19,12,2023,3,22.75,4,1,2
11677,20,12,2023,4,19.5,4,1,3
11678,16,12,2023,7,18.33333333,4,1,3
11679,23,12,2023,7,18.01666667,4,1,3
11680,24,12,2023,1,17,4,1,3
11681,21,12,2023,5,8.666666667,1,1,3
11682,25,12,2023,2,9.5,1,2,3
11683,27,12,2023,4,7.666666667,4,1,3
11684,27,12,2023,4,13,1,2,3
11685,30,12,2023,7,1.033333333,4,1,3
11686,30,12,2023,7,19.66666667,4,2,3
11687,28,12,2023,5,17.66666667,4,2,3
11688,19,12,2023,3,16,4,9,2
11689,2,12,2023,7,21.66666667,4,1,3
11690,2,1,2023,2,18.23333333,4,1,2
11691,6,1,2023,6,7.15,1,1,3
11692,3,1,2023,3,17.5,4,1,3
11693,6,1,2023,6,16.88333333,4,1,2
11694,7,1,2023,7,16.83333333,4,2,3
11695,8,1,2023,1,13,1,2,3
11696,9,1,2023,2,10.33333333,1,1,3
11697,10,1,2023,3,18.91666667,4,4,3
11698,12,1,2023,5,10.95,1,2,3
11699,11,1,2023,4,18.08333333,4,1,2
11700,12,1,2023,5,8.833333333,1,1,3
11701,12,1,2023,5,22.25,4,1,3
11702,13,1,2023,6,7.5,1,1,3
11703,13,1,2023,6,18.41666667,4,1,3
11704,14,1,2023,7,14,1,8,3
11705,14,1,2023,7,21.91666667,4,1,3
11706,15,1,2023,1,13.33333333,1,1,3
11707,16,1,2023,2,16.61666667,4,1,3
11708,16,1,2023,2,19.36666667,4,1,1
11709,18,1,2023,4,8.45,1,1,3
11710,18,1,2023,4,18.83333333,4,1,2
11711,19,1,2023,5,18.23333333,4,1,3
11712,19,1,2023,5,19.21666667,4,1,3
11713,19,1,2023,5,20,4,1,3
11714,20,1,2023,6,22.08333333,4,1,3
11715,24,1,2023,3,19.45,4,1,2
11716,24,1,2023,3,21.68333333,4,1,3
11717,25,1,2023,4,18.41666667,4,2,3
11718,25,1,2023,4,17.25,4,2,3
11719,25,1,2023,4,9.066666667,1,1,2
11720,26,1,2023,5,8.083333333,1,1,3
11721,13,1,2023,6,14,1,1,3
11722,27,1,2023,6,23.75,4,1,3
11723,29,1,2023,1,0.916666667,4,1,2
11724,29,1,2023,1,4.116666667,4,1,3
11725,31,1,2023,3,9.666666667,1,1,3
11726,31,1,2023,3,8.75,1,1,3
11727,31,1,2023,3,11.16666667,1,1,3
11728,31,1,2023,3,19.91666667,4,1,2
11729,1,2,2023,4,10.21666667,1,1,2
11730,28,1,2023,7,10.26666667,1,1,3
11731,2,2,2023,5,8,1,1,3
